cod_interno,descripcion,categoria,marca_proveedor,venta_total,venta_bruta,costo_total,cantidad_vendida,margen_bruto,margen_bruto_pct,precio_venta_promedio,costo_promedio,acum_pct,clasificacion_abc
13626,LLAMADIENTE NOOR NOS 96,OTROS,PANAMA,65954.22,67613,66715.62,7,-761.0,-0.0115,9422.0,9531.0,0.9989871648376498,C
8675,LLAMADIENTES BOOGY 18456,OTROS,PANAMA,14783.2,15155,14953.86,7,-171.0,-0.0116,2112.0,2136.0,0.9998972671179943,C
13468,PANAL CONTENT XL X 9,PAÑALES,TECNOQUIMICAS,2173573.63,2228240,2200107.4,81,-26534.0,-0.0122,26834.0,27162.0,0.9354563655016039,B
9237,PELUCHE MUSICAL JOLLYBAB WLTH 8089 J,JUGUETES Y ACCESORIOS,CHINA,1298677.6199999999,1331340,1314854.96,47,-16177.0,-0.0125,27631.0,27976.0,0.9662364474165531,C
2552,KIT BABY SHOWER WINNY,PAÑALES,TECNOQUIMICAS,4074400.9400000004,4176874,4125492.14,49,-51091.0,-0.0125,83151.0,84194.0,0.8775112744306687,B
13565,COCHE SPECTRUM SPM 1000 - 492,COCHES Y PORTEO,PANAMA,2232999.05,2289160,2260880.0,4,-27881.0,-0.0125,558250.0,565220.0,0.9326113978753209,B
10757,FLOTADOR BESTWAY 36159,OTROS,PANAMA,211270.27,217464,214005.66,7,-2735.0,-0.0129,30181.0,30572.0,0.996568166694183,C
14048,PANALERA CUNA BL 2306-85,PAÑALES,CHINA,12909851.41,13234540,13077999.33,177,-168148.0,-0.013,72937.0,73887.0,0.7493320250290575,A
11432,TETERO BOOGY 20115,BIBERONES Y EXTRACTORES,PANAMA,33606.770000000004,34452,34050.21,9,-443.0,-0.0132,3734.0,3783.0,0.9996153744112432,C
11782,GIMNASIO 3 EN 1 BEBES ABBA 1222,JUGUETES Y ACCESORIOS,ABBA,1921575.47,1969904,1948446.69,34,-26871.0,-0.014,56517.0,57307.0,0.9446242349116513,B
9568,CUCHARA INFAN TEC BIP 1226,OTROS,PANAMA,353943.26,361000,358974.16000000003,70,-5031.0,-0.0142,5056.0,5128.0,0.994001642791549,C
6081,SHAMPOO BABY SOFT NUTRITIVO X 800,HIGIENE PERSONAL,BABY SOFT,6567158.12,6732325,6661780.38,348,-94622.0,-0.0144,18871.0,19143.0,0.8181330182837612,B
10387,CAMINADOR TIMON BW 04,CAMINADORES Y MONTABLES,PANAMA,591132.75,606000,600000.0,10,-8867.0,-0.015,59113.0,60000.0,0.9884209294275372,C
6080,SHAMPOO BABY SOFT ULTRA PURO X 800,HIGIENE PERSONAL,BABY SOFT,7284243.069999999,7467445,7396451.22,386,-112208.0,-0.0154,18871.0,19162.0,0.8065142718723153,B
13820,VASO 7 OZ BOOGY 20653,OTROS,PANAMA,1507376.83,1545288,1530648.79,242,-23272.0,-0.0154,6229.0,6325.0,0.9595329421636287,C
6112,PRIMER DIA SUAVECITAS 835,OTROS,Suavecitas,157996.32,161970,160446.7,3,-2450.0,-0.0155,52665.0,53482.0,0.9975423489435976,C
9935,FAJEROS MARQUEZITOS,OTROS,VARIOS,52309.40000000001,53625,53122.79,65,-813.0,-0.0155,805.0,817.0,0.9992206344875952,C
239,PRIMER DIA SUAVECITAS 0813,OTROS,Suavecitas,157996.32,161970,160446.7,3,-2450.0,-0.0155,52665.0,53482.0,0.9975512193068263,C
14170,MANTILLA HUDSON BABY BL 2306 -293,OTROS,CHINA,2195170.44,2250380,2229562.16,83,-34392.0,-0.0157,26448.0,26862.0,0.9344769604818741,B
14131,MALETA COCINA KITCHEN 008 - 991 A,OTROS,CHINA,2368261.08,2427824,2408556.44,47,-40295.0,-0.017,50389.0,51246.0,0.9282448359754357,B
7656,SEMANARIO BABEROS NEVERA X7,ROPA Y TEXTIL,NEVERA,78037.33,80000,79367.04999999999,10,-1330.0,-0.017,7804.0,7937.0,0.9987529424637106,C
9480,TETERO BOOGY 20235,BIBERONES Y EXTRACTORES,PANAMA,467669.89,479432,475794.53,85,-8125.0,-0.0174,5502.0,5598.0,0.9917861162928449,C
10644,TETERO 2 ONZ BOOGY 20655,BIBERONES Y EXTRACTORES,PANAMA,15572.34,15964,15867.79,4,-295.0,-0.0189,3893.0,3967.0,0.9998879654418347,C
13499,FLOTADOR BESTWAY 41094,OTROS,PANAMA,215070.86,220480,219151.27000000002,4,-4080.0,-0.019,53768.0,54788.0,0.9965323375547919,C
12213,PIJAMA OJITOS PERSONAJES JUNIOR,ROPA Y TEXTIL,VARIOS,128176.3,131400,130608.11,6,-2432.0,-0.019,21363.0,21768.0,0.9979827077533395,C
11561,VASO PORTALECHE INFAN TEC BIP 1431,ALIMENTOS Y BEBIDAS,PANAMA,39518.1,40512,40267.850000000006,6,-750.0,-0.019,6586.0,6711.0,0.9994773082052911,C
13848,TETERO INFANTEC BIP 1385,BIBERONES Y EXTRACTORES,PANAMA,24663.7,25284,25131.620000000003,4,-468.0,-0.019,6166.0,6283.0,0.99974319401369,C
13416,TETERO BOOGY 20111,BIBERONES Y EXTRACTORES,PANAMA,24304.72,24916,24765.84,4,-461.0,-0.019,6076.0,6191.0,0.999767845153217,C
13384,CONJUNTO CATAS NINA 31026,OTROS,VARIOS,338877.08,347400,345306.37,6,-6429.0,-0.019,56480.0,57551.0,0.9943525848307699,C
12995,VESTIDO JUANCHITO 440,OTROS,VARIOS,97546.66,100000,99397.34,8,-1851.0,-0.019,12193.0,12425.0,0.9985060826195435,C
10770,PISCINA INTEX 57156,OTROS,PANAMA,350574.88,359392,357226.1,4,-6651.0,-0.019,87644.0,89307.0,0.9941398662356504,C
13492,FLOTADOR BESTWAY 34037,OTROS,PANAMA,85216.76,87360,86833.51999999999,6,-1617.0,-0.019,14203.0,14472.0,0.9986887667632265,C
7510,VASO JUGO BOOGY 18677,ALIMENTOS Y BEBIDAS,PANAMA,86937.48,89124,88586.89,12,-1649.0,-0.019,7245.0,7382.0,0.9986695666461284,C
7787,LLAMADIENTES BOOGY 19211,OTROS,PANAMA,12177.72,12484,12408.759999999998,4,-231.0,-0.019,3044.0,3102.0,0.9999358981335401,C
12984,VESTIDO JUANCHITO 820,OTROS,VARIOS,141442.66,145000,144126.14,10,-2683.0,-0.019,14144.0,14413.0,0.9978491093996469,C
9447,LLAMADIENTE BOOGY 18613,OTROS,PANAMA,57650.08,59100,58743.83,12,-1094.0,-0.019,4804.0,4895.0,0.9991087479719379,C
9620,TETERO WAKIDS 76196,BIBERONES Y EXTRACTORES,PANAMA,23532.16,24124,23978.61,4,-446.0,-0.019,5883.0,5995.0,0.9997745876570668,C
10756,PISCINA INTEX 58480,OTROS,PANAMA,457704.52,469216,466388.24,4,-8684.0,-0.019,114426.0,116597.0,0.9919677631547591,C
11500,LLAMADIENTE BOOGY 20903,OTROS,PANAMA,23340.96,23928,23783.79,8,-443.0,-0.019,2918.0,2973.0,0.9997824724062285,C
13623,LLAMADIENTE NOOR NOS 94,OTROS,PANAMA,18350.48,18812,18698.62,4,-348.0,-0.019,4588.0,4675.0,0.9998510361592136,C
85,ESTUCHE ARRURRU SUENO RELAJANTE,ESTUCHES Y KITS REGALO,BELLEZA EXPRESS,10265398.55,10523578,10461912.6,303,-196514.0,-0.0191,33879.0,34528.0,0.778089687739287,A
9934,MITONES MARQUEZITOS,OTROS,VARIOS,81726.54000000001,83782,83359.56999999999,163,-1633.0,-0.02,501.0,511.0,0.9987213854609306,C
14574,TETERO 10 OZ INFANTEC BIP 1278,BIBERONES Y EXTRACTORES,PANAMA,1153323.39,1182330,1177027.29,99,-23704.0,-0.0206,11650.0,11889.0,0.9707804365100399,C
13630,SET ASEO INFANTEC GB 1070,OTROS,PANAMA,227994.83000000002,233729,232707.94999999998,48,-4713.0,-0.0207,4750.0,4848.0,0.9962713161647762,C
8741,LECHE BABY KLIM 1 X 800,ALIMENTOS Y BEBIDAS,Leche Importada,405062.49,415250,413468.24,7,-8406.0,-0.0208,57866.0,59067.0,0.992730096965918,C
13527,CORRAL BEBESITOS ST 3700 - 549,MOBILIARIO INFANTIL,PANAMA,2222252.35,2278143,2268858.0,6,-46606.0,-0.021,370375.0,378143.0,0.9332366066625839,B
13530,CORRAL BEBESITOS ST 3700 - 556,MOBILIARIO INFANTIL,PANAMA,4444504.68,4556286,4537716.0,12,-93211.0,-0.021,370375.0,378143.0,0.8670056941709698,B
13535,CORRAL BEBESITOS ROMA 1,MOBILIARIO INFANTIL,PANAMA,900258.1,922900,919350.0,3,-19092.0,-0.0212,300086.0,306450.0,0.9793301591315814,C
9816,MITONES FENICITOS,OTROS,VARIOS,69258.13,71000,70728.44,71,-1470.0,-0.0212,975.0,996.0,0.9989041056640406,C
13531,CORRAL BEBESITOS ST 3700 - 557,MOBILIARIO INFANTIL,PANAMA,5184047.83,5314429,5294002.0,14,-109954.0,-0.0212,370289.0,378143.0,0.8484680154952015,B
2611,PEDIASURE VAINILLA X 900,OTROS,Leche Importada,826743.04,847536,844383.1900000001,10,-17640.0,-0.0213,82674.0,84438.0,0.9813665546494945,C
658,TETERO 2 OZ INFANTEC GB 0563,BIBERONES Y EXTRACTORES,PANAMA,181353.65,186128,185259.77,43,-3906.0,-0.0215,4218.0,4308.0,0.9970683160107002,C
2464,PORTALECHE INFANTEC GB 0781,ALIMENTOS Y BEBIDAS,PANAMA,97869.54,100331,99983.58,16,-2114.0,-0.0216,6117.0,6249.0,0.9984896452560176,C
13522,CORRAL BEBESITOS ST 3600 - 542,MOBILIARIO INFANTIL,PANAMA,1110220.45,1138143,1134429.0,3,-24209.0,-0.0218,370073.0,378143.0,0.9722453788388662,C
10760,PISCINA INTEX 57141,OTROS,PANAMA,634088.39,650036,648138.92,9,-14051.0,-0.0222,70454.0,72015.0,0.9875335906648289,C
11577,CHUPO JUGO SILICONA 8097,BIBERONES Y EXTRACTORES,CHINA,29240.58,29976,29952.0,52,-711.0,-0.0243,562.0,576.0,0.9996817955673526,C
13807,CREMA JOHNSONS AVENA X 200,CREMAS Y CUIDADO PIEL,JOHNSONS,14151.09,14507,14496.0,1,-345.0,-0.0244,14151.0,14496.0,0.9999037679437305,C
14217,BANERA PLEGABLE TERMOMETRO BL 2306 - 311,BAÑO BEBÉ (BAÑERAS Y BACINES),CHINA,2175290.42,2230000,2228632.34,26,-53342.0,-0.0245,83665.0,85717.0,0.9353343348897356,B
13582,PANALERA INFANTEC NT 1993,PAÑALES,PANAMA,369955.45,379260,379111.74,9,-9156.0,-0.0247,41106.0,42124.0,0.9935746550026853,C
12401,TETERO 5 ONZ BOOGY 20117,BIBERONES Y EXTRACTORES,PANAMA,57064.79,58500,58477.13,9,-1412.0,-0.0247,6341.0,6497.0,0.9991313113886074,C
8334,ENTRETENEDOR MARIQUITA BABY SPRING FD 4,OTROS,CHINA,1047.65,1074,1074.0,1,-26.0,-0.0248,1048.0,1074.0,1.0000000000000044,C
6774,SACO SUAVECITAS 0826,OTROS,Suavecitas,171799.17,176120,176062.05000000002,7,-4263.0,-0.0248,24543.0,25152.0,0.9972460864768276,C
14304,PATINETA ASIENTO SCOOTER HB 808,CAMINADORES Y MONTABLES,CHINA,4539197.07,4653360,4652734.62,56,-113538.0,-0.025,81057.0,83085.0,0.8644882898591288,B
3171,ENTRETENEDOR BOOGY 12394,OTROS,PANAMA,2356.73,2416,2416.0,1,-59.0,-0.025,2357.0,2416.0,0.9999996501582044,C
2200,ENTRETENEDOR PRINCESS GB 0950,OTROS,PANAMA,4194.51,4300,4300.0,1,-105.0,-0.025,4195.0,4300.0,0.9999964826332318,C
9696,CONJUNTO BABY COMPANY K 100061-C,OTROS,VARIOS,146124.89,149800,149800.0,2,-3675.0,-0.0251,73062.0,74900.0,0.997808936078898,C
563,ACEITE JOHNSONS X 100,OTROS,JOHNSONS,122689.31,125775,125770.0,10,-3081.0,-0.0251,12269.0,12577.0,0.9980457599781883,C
9694,CONJUNTO Q BABY 258,OTROS,VARIOS,122518.6,125600,125600.0,2,-3081.0,-0.0251,61259.0,62800.0,0.9980664088603316,C
2355,CONJUNTO PAOLIN 2262,OTROS,VARIOS,120889.57,123930,123930.0,3,-3040.0,-0.0251,40297.0,41310.0,0.9980936730283175,C
8134,TERMICO PELUCHE,JUGUETES Y ACCESORIOS,NEVERA,120470.12,123500,123496.09,11,-3026.0,-0.0251,10952.0,11227.0,0.9981072140648939,C
3701,CONJUNTO DICARITO 000916,OTROS,VARIOS,119572.69,122580,122580.0,2,-3007.0,-0.0251,59786.0,61290.0,0.9981341456634266,C
11229,CONJUNTO BAKANCITOS 200145,OTROS,VARIOS,32092.85,32900,32900.0,1,-807.0,-0.0251,32093.0,32900.0,0.9996374476407851,C
3622,CONJUNTO BABY TOONS 2281,OTROS,VARIOS,93644.79,96000,96000.0,2,-2355.0,-0.0251,46822.0,48000.0,0.99854337789963,C
8318,CAMISETA CARTER X 5 REF 66003,ROPA Y TEXTIL,CHINA,14809.53,15182,15182.0,1,-372.0,-0.0251,14810.0,15182.0,0.9998964371470578,C
1214,CONJUNTO CHALOS KIDS 4425,OTROS,VARIOS,161829.9,165900,165900.0,3,-4070.0,-0.0251,53943.0,55300.0,0.9974885083777132,C
12700,CONJUNTO MI ROPITA 706,OTROS,FABY BABYS,62039.67,63600,63600.0,3,-1560.0,-0.0251,20680.0,21200.0,0.9990521745620226,C
2134,CAMISETA ENCANTO PRINCESS REF 19,ROPA Y TEXTIL,VARIOS,62039.67,63600,63600.0,12,-1560.0,-0.0251,5170.0,5300.0,0.9990556576457266,C
2950,DRILL FASHION KIDS 3866,OTROS,VARIOS,109349.8,112100,112100.0,4,-2750.0,-0.0251,27337.0,28025.0,0.9982812810945012,C
14379,CONJUNTO MIMOS BABYS 700,OTROS,VARIOS,13168.8,13500,13500.0,1,-331.0,-0.0251,13169.0,13500.0,0.9999184024823986,C
1584,CONJUNTO OLA KIDS 2544,OTROS,VARIOS,143393.59,147000,147000.0,2,-3606.0,-0.0251,71697.0,73500.0,0.9978332252222601,C
13270,CONJUNTO DICARITO 361588,OTROS,VARIOS,136311.7,139740,139740.0,4,-3428.0,-0.0251,34078.0,34935.0,0.9978801074229077,C
12922,CONJUTNO OLA KIDS 2521,OTROS,VARIOS,56186.87,57600,57600.0,1,-1413.0,-0.0251,56187.0,57600.0,0.9991503874524706,C
10321,CAMISETA PINTIKAS P 232,ROPA Y TEXTIL,VARIOS,55718.66,57120,57120.0,4,-1401.0,-0.0251,13930.0,14280.0,0.9991660921086128,C
12215,CAMIBUSO LAMUS 1865,OTROS,VARIOS,20133.63,20640,20640.0,1,-506.0,-0.0251,20134.0,20640.0,0.9998242115947727,C
12739,CONJUNTO MARIA TIRITAS K 200012,OTROS,VARIOS,231419.68,237240,237240.0,4,-5820.0,-0.0251,57855.0,59310.0,0.9962585158859064,C
13690,COCHE HAPPY BABY KLAUS - BLK NEGRO,COCHES Y PORTEO,Dimark de Colombia,221829.88,227409,227409.0,1,-5579.0,-0.0251,221830.0,227409.0,0.9964098984829386,C
45,CHAQUETA EMILIANITO 241,OTROS,VARIOS,57552.53,59000,59000.0,2,-1447.0,-0.0251,28776.0,29500.0,0.9991152116535663,C
11824,CONJUNTO PUPPET 30322,OTROS,VARIOS,49075.72,50310,50310.0,1,-1234.0,-0.0251,49076.0,50310.0,0.9992773372932994,C
12900,CONJUNTO PUPPET 30380,OTROS,VARIOS,49075.72,50310,50310.0,1,-1234.0,-0.0251,49076.0,50310.0,0.9992800925439415,C
14348,CONJUNTO FABY BABYS 0156,OTROS,FABY BABYS,20679.89,21200,21200.0,1,-520.0,-0.0251,20680.0,21200.0,0.9998115804321942,C
14358,CONJUNTO MI ROPITA 724,OTROS,FABY BABYS,20679.89,21200,21200.0,1,-520.0,-0.0251,20680.0,21200.0,0.9998127414600956,C
14335,CONJUNTO FABY BABYS 0150,OTROS,FABY BABYS,20679.89,21200,21200.0,1,-520.0,-0.0251,20680.0,21200.0,0.9998139024879968,C
13759,CONJUNTO MI ROPITA 733,OTROS,FABY BABYS,20679.89,21200,21200.0,1,-520.0,-0.0251,20680.0,21200.0,0.9998150635158982,C
14454,CONJUNTO BABY GRADI MONSTER 0217,OTROS,VARIOS,20484.8,21000,21000.0,1,-515.0,-0.0251,20485.0,21000.0,0.9998185356466941,C
12167,CONJUNTO MUSAS 3203,OTROS,VARIOS,51621.69,52920,52920.0,1,-1298.0,-0.0251,51622.0,52920.0,0.999229350631476,C
13374,CONJUNTO BABY COMPANY B 100016,OTROS,VARIOS,50831.56,52110,52110.0,1,-1278.0,-0.0251,50832.0,52110.0,0.9992379281923532,C
11491,CONJUNTO JUANCHITO 230,OTROS,VARIOS,13656.53,14000,14000.0,1,-343.0,-0.0251,13657.0,14000.0,0.999913940739042,C
13908,BRAGA MARTINAS 229,OTROS,VARIOS,48285.6,49500,49500.0,1,-1214.0,-0.0251,48286.0,49500.0,0.999301973102461,C
14085,BABITA X 8 SNUGLY BABY BL 2306-297,OTROS,CHINA,48203.66,49416,49416.0,6,-1212.0,-0.0251,8034.0,8236.0,0.9993046793931718,C
12809,CONJUNTO FJ STYLE 535,OTROS,VARIOS,48197.8,49410,49410.0,1,-1212.0,-0.0251,48198.0,49410.0,0.9993073853548855,C
12706,CONJUNTO MILITAR MARTINAS 047,OTROS,VARIOS,47602.77,48800,48800.0,1,-1197.0,-0.0251,47603.0,48800.0,0.9993208716802575,C
10339,CONJUNTO GUMMY 67809,OTROS,VARIOS,21362.72,21900,21900.0,1,-537.0,-0.0251,21363.0,21900.0,0.9997974823777297,C
10434,CONJUNTO MARSEQ 153,OTROS,VARIOS,20972.53,21500,21500.0,1,-527.0,-0.0251,20973.0,21500.0,0.999804594220667,C
14341,CONJUNTO FABY BABYS 0148,OTROS,FABY BABYS,20679.89,21200,21200.0,1,-520.0,-0.0251,20680.0,21200.0,0.9998080973484903,C
13980,CONJUNTO FABY BABYS 0082,OTROS,FABY BABYS,20679.89,21200,21200.0,1,-520.0,-0.0251,20680.0,21200.0,0.9998092583763916,C
13303,CONJUNTO MARIA TIRITAS B 200013,OTROS,VARIOS,50831.56,52110,52110.0,1,-1278.0,-0.0251,50832.0,52110.0,0.9992407820208519,C
13162,CONJUNTO LOLITA 167,OTROS,VARIOS,50626.71,51900,51900.0,1,-1273.0,-0.0251,50627.0,51900.0,0.9992550146149125,C
13005,CONJUNTO AMEN 60024,OTROS,VARIOS,50626.71,51900,51900.0,1,-1273.0,-0.0251,50627.0,51900.0,0.9992578569425489,C
13116,CONJUNTO MUSAS 3673,OTROS,VARIOS,49865.85,51120,51120.0,1,-1254.0,-0.0251,49866.0,51120.0,0.9992663104855609,C
13059,CONJUNTO MUSAS 3663,OTROS,VARIOS,68087.57,69800,69800.0,1,-1712.0,-0.0251,68088.0,69800.0,0.9989271125277946,C
12741,CONJUNTO MARIA TIRITAS K 200014,OTROS,VARIOS,61366.6,62910,62910.0,1,-1543.0,-0.0251,61367.0,62910.0,0.9990591029413645,C
14117,CONJUNTO GEORGE KIDS 277,OTROS,VARIOS,60966.66,62500,62500.0,5,-1533.0,-0.0251,12193.0,12500.0,0.9990625257832322,C
6328,ALMOHADA HAPPY TOYS,OTROS,Happy toys,60839.85,62370,62370.0,7,-1530.0,-0.0251,8691.0,8910.0,0.9990659415056253,C
11942,CONJUNTO PUPPET 30324,OTROS,VARIOS,58732.84,60210,60210.0,1,-1477.0,-0.0251,58733.0,60210.0,0.999085988441567,C
13233,CAMISA BODY MONARD,ROPA Y TEXTIL,VARIOS,57942.71,59400,59400.0,3,-1457.0,-0.0251,19314.0,19800.0,0.9990957669125397,C
12811,CONJUNTO FJ STYLE 1002,OTROS,VARIOS,57854.92,59310,59310.0,1,-1455.0,-0.0251,57855.0,59310.0,0.999102263192389,C
13202,CONJUNTO BABY COMPANY K 100059-1,OTROS,VARIOS,57854.92,59310,59310.0,1,-1455.0,-0.0251,57855.0,59310.0,0.9991055113323138,C
12983,CONJUNTO JUANCHITO 930,OTROS,VARIOS,18533.86,19000,19000.0,1,-466.0,-0.0251,18534.0,19000.0,0.9998479248236869,C
11009,CONJUNTO CAROLAIND 214,OTROS,VARIOS,8876.75,9100,9100.0,1,-223.0,-0.0251,8877.0,9100.0,0.9999660688717374,C
12862,CONJUNTO PUPPET 30419,OTROS,VARIOS,49075.72,50310,50310.0,1,-1234.0,-0.0251,49076.0,50310.0,0.9992718267920153,C
13228,CONJUNTO PUPPET 30397,OTROS,VARIOS,49075.72,50310,50310.0,1,-1234.0,-0.0251,49076.0,50310.0,0.9992745820426573,C
14245,BACINILLA TIGRE BL 2306 - 324,BAÑO BEBÉ (BAÑERAS Y BACINES),CHINA,44823.66,45951,45951.0,1,-1127.0,-0.0251,44824.0,45951.0,0.9993624976545057,C
10418,CONJUNTO ROJITAS 1213,OTROS,VARIOS,44822.69,45950,45950.0,1,-1127.0,-0.0251,44823.0,45950.0,0.9993650141279348,C
13297,CONJUNTO PUPPY 2617,OTROS,VARIOS,44383.73,45500,45500.0,1,-1116.0,-0.0251,44384.0,45500.0,0.9993700177205055,C
13004,BUSO AMEN 47002,OTROS,VARIOS,23313.65,23900,23900.0,1,-586.0,-0.0251,23314.0,23900.0,0.9997837813009148,C
13784,CORRAL COLECHO HAPPY BABY PRO BLK,MOBILIARIO INFANTIL,Dimark de Colombia,238893.71,244902,244902.0,1,-6008.0,-0.0251,238894.0,244902.0,0.9960744404275926,C
1647,CONJUNTO MUSAS 3729,OTROS,VARIOS,236511.62,242460,242460.0,3,-5948.0,-0.0251,78837.0,80820.0,0.9961011254506713,C
12860,CONJUNTO PUPPET 30371,OTROS,VARIOS,254157.82,260550,260550.0,5,-6392.0,-0.0251,50832.0,52110.0,0.9958260194597014,C
13003,BUSO AMEN 47001,OTROS,VARIOS,23313.65,23900,23900.0,1,-586.0,-0.0251,23314.0,23900.0,0.9997850901956011,C
14390,CONJUNTO MIMOS BABYS 633,OTROS,VARIOS,42432.8,43500,43500.0,3,-1067.0,-0.0251,14144.0,14500.0,0.9993990365197672,C
12873,CONJUNTO MARTINAS 064,OTROS,VARIOS,41749.97,42800,42800.0,1,-1050.0,-0.0251,41750.0,42800.0,0.9994132048942713,C
14453,CONJUNTO BABY GRADI MONSTER 0214,OTROS,VARIOS,24386.66,25000,25000.0,1,-613.0,-0.0251,24387.0,25000.0,0.9997500518001391,C
12998,CONJUNTO JUANCHITO 1755,OTROS,VARIOS,24386.66,25000,25000.0,1,-613.0,-0.0251,24387.0,25000.0,0.9997514209366616,C
14365,CONJUNTO MONSTER 9084,OTROS,VARIOS,24386.66,25000,25000.0,1,-613.0,-0.0251,24387.0,25000.0,0.9997527900731841,C
14367,CONJUNTO MONSTER 0412,OTROS,VARIOS,24386.66,25000,25000.0,1,-613.0,-0.0251,24387.0,25000.0,0.9997568974827516,C
14371,CONJUNTO MONSTER 4043,OTROS,VARIOS,24386.66,25000,25000.0,1,-613.0,-0.0251,24387.0,25000.0,0.9997582666192741,C
14369,CONJUNTO MONSTER 9081,OTROS,VARIOS,24386.66,25000,25000.0,1,-613.0,-0.0251,24387.0,25000.0,0.9997596357557966,C
13757,CONJUNTO FABY BABYS 0101,OTROS,FABY BABYS,24386.66,25000,25000.0,2,-613.0,-0.0251,12193.0,12500.0,0.9997610048923191,C
1118,CONJUNTO MONGUI 0215,OTROS,VARIOS,24386.66,25000,25000.0,2,-613.0,-0.0251,12193.0,12500.0,0.9997623740288417,C
1119,CONJUNTO MONGUI 0214,OTROS,VARIOS,24386.66,25000,25000.0,2,-613.0,-0.0251,12193.0,12500.0,0.9997637431653642,C
11245,CONJUNTO MARSEQ 3051,OTROS,VARIOS,24191.57,24800,24800.0,1,-608.0,-0.0251,24192.0,24800.0,0.9997705648042412,C
11301,CONJUNTO LAMUS M515,OTROS,VARIOS,45105.57,46240,46240.0,1,-1134.0,-0.0251,45106.0,46240.0,0.9993574564383674,C
13780,COCHE PREMIUM BABY PRAGA GRY GRIS,COCHES Y PORTEO,Dimark de Colombia,255957.55,262395,262395.0,1,-6437.0,-0.0251,255958.0,262395.0,0.9957687065485554,C
13781,COCHE PREMIUM BABY PRAGA BLUE,COCHES Y PORTEO,Dimark de Colombia,255957.55,262395,262395.0,1,-6437.0,-0.0251,255958.0,262395.0,0.9957830767341371,C
13950,CONJUNTO FABY BABYS 0110,OTROS,FABY BABYS,41359.78,42400,42400.0,2,-1040.0,-0.0251,20680.0,21200.0,0.9994271801660144,C
13919,CONJUNTO MI ROPITA 734,OTROS,FABY BABYS,41359.78,42400,42400.0,2,-1040.0,-0.0251,20680.0,21200.0,0.9994318242776197,C
13981,CONJUNTO MI ROPITA 730,OTROS,FABY BABYS,41359.78,42400,42400.0,2,-1040.0,-0.0251,20680.0,21200.0,0.999436468389225,C
14102,CONJUNTO FABY BABYS 0138,OTROS,FABY BABYS,41359.78,42400,42400.0,2,-1040.0,-0.0251,20680.0,21200.0,0.9994387904450276,C
11887,CONJUNTO RUGLATS 2125,OTROS,VARIOS,41281.75,42320,42320.0,1,-1038.0,-0.0251,41282.0,42320.0,0.999441108120004,C
12209,CONJUNTO CHALOS 4333,OTROS,VARIOS,44188.64,45300,45300.0,1,-1111.0,-0.0251,44189.0,45300.0,0.9993724985965624,C
11131,CONJUNTO PUPPET 40081,OTROS,VARIOS,43032.71,44115,44115.0,1,-1082.0,-0.0251,43033.0,44115.0,0.9993822667844113,C
13368,CONJUNTO JANEL 296,OTROS,VARIOS,42920.53,44000,44000.0,2,-1079.0,-0.0251,21460.0,22000.0,0.9993870866933064,C
5855,ENTRETENEDOR BOOGY 18160,OTROS,PANAMA,11412.960000000001,11700,11700.0,3,-287.0,-0.0251,3804.0,3900.0,0.9999437644279857,C
12788,CONJUNTO JULIS 385,OTROS,VARIOS,11412.96,11700,11700.0,1,-287.0,-0.0251,11413.0,11700.0,0.9999444051840534,C
13688,COCHE HAPPY BABY KLAUS - BLU AZUL,COCHES Y PORTEO,Dimark de Colombia,221829.88,227409,227409.0,1,-5579.0,-0.0251,221830.0,227409.0,0.9964223526439633,C
14457,CONJUNTO BABY GRADI MONSTER 0218,OTROS,VARIOS,18533.86,19000,19000.0,1,-466.0,-0.0251,18534.0,19000.0,0.9998489653673542,C
14455,CONJUNTO BABY GRADI MONSTER 1107,OTROS,VARIOS,18533.86,19000,19000.0,1,-466.0,-0.0251,18534.0,19000.0,0.9998500059110216,C
11902,CAMISETA KINDOS KIDS 2424,ROPA Y TEXTIL,VARIOS,18348.53,18810,18810.0,1,-461.0,-0.0251,18349.0,18810.0,0.9998520662979269,C
11393,CUCHARA BOOGY 20648,OTROS,PANAMA,17896.88,18347,18347.0,7,-450.0,-0.0251,2557.0,2621.0,0.999856126992716,C
11264,CAMIBUSO KINDOS KIDS 2469,OTROS,VARIOS,17470.61,17910,17910.0,1,-439.0,-0.0251,17471.0,17910.0,0.9998620502073674,C
696,CHUPO JUGO NORMAL MIMO 14825-14837,BIBERONES Y EXTRACTORES,PANAMA,63346.799999999996,64940,64940.0,85,-1593.0,-0.0251,745.0,764.0,0.9990381533222011,C
13923,CONJUNTO FABU BABYS 600,OTROS,VARIOS,62039.67,63600,63600.0,3,-1560.0,-0.0251,20680.0,21200.0,0.9990486914783187,C
13274,CONJUNTO MUSAS 3665,OTROS,VARIOS,68087.57,69800,69800.0,1,-1712.0,-0.0251,68088.0,69800.0,0.9989232898977659,C
11870,CONJUNTO CHALOS 4314,OTROS,VARIOS,42627.89,43700,43700.0,1,-1072.0,-0.0251,42628.0,43700.0,0.999391889625166,C
14387,CONJUNTO MIMOS BABYS 601,OTROS,VARIOS,42432.8,43500,43500.0,3,-1067.0,-0.0251,14144.0,14500.0,0.9993966542215669,C
7026,CONJUNTO AVALON 1087,OTROS,VARIOS,155879.56,159800,159800.0,2,-3920.0,-0.0251,77940.0,79900.0,0.99762154223136,C
