cod_interno,descripcion,categoria_producto,ultima_venta,venta_total_hist,cantidad_ultimo_trimestre,stock_actual,costo_total_inventario,dias_sin_venta,clasificacion_rotacion,promedio_venta_mensual,meses_inventario
14055,PANALERA BEELLT BL 2306-92,PAÑALES,2025-12-03,2892792,0.0,,,227,MUERTO,0.0,
14056,TABLET DIDACTICA BL 2306-139,OTROS,2024-12-18,1031440,0.0,,,577,MUERTO,0.0,
14057,LIBRO DE ESTUDIO DIGITAL BL 2306-140,OTROS,2024-06-29,25674,0.0,,,749,MUERTO,0.0,
14058,TABLERO DIDACTICO BL 2306-141,OTROS,2024-06-29,25512,0.0,,,749,MUERTO,0.0,
14063,SONAJERO X 4 BABY RATTLES BL 2306-198,JUGUETES Y ACCESORIOS,2025-04-28,849262,0.0,,,446,MUERTO,0.0,
14064,TELEFONO DIDACTICO CARTOON PHONE BL 2306-224,OTROS,2024-10-22,823200,0.0,,,634,MUERTO,0.0,
14065,TREN DIDACTICO MUSICAL BL 2306-226,OTROS,2024-10-25,781087,0.0,,,631,MUERTO,0.0,
14066,AUTOBUS DIDACTICO MUSICAL BL 2306-227,OTROS,2024-11-30,771469,0.0,,,595,MUERTO,0.0,
14067,PIANO CAR DIDACTICO BL 2306-229,OTROS,2025-12-03,1025456,0.0,,,227,MUERTO,0.0,
14071,ANDADERA DIDACTICA BIBI BL 2306-240,CAMINADORES Y MONTABLES,2024-06-29,48302,0.0,,,749,MUERTO,0.0,
14075,MOVIL CUNA BABE BED BELL BL 2306-250,MOBILIARIO INFANTIL,2025-12-03,676904,0.0,,,227,MUERTO,0.0,
14081,CARGADOR BABY SANGE PAO BL 2306-279,OTROS,2024-10-26,1223534,0.0,,,630,MUERTO,0.0,
14083,BABITA WASH TOWEL BL 2306-295,OTROS,2024-07-10,205556,0.0,,,738,MUERTO,0.0,
14084,BABITA SNUGLY BABY X 6 BL 2306-296,OTROS,2025-03-21,2283326,0.0,,,484,MUERTO,0.0,
14085,BABITA X 8 SNUGLY BABY BL 2306-297,OTROS,2024-06-29,49416,0.0,,,749,MUERTO,0.0,
14086,CARPA INFANTIL ROCKET BL 2306-337,OTROS,2024-08-07,387891,0.0,,,710,MUERTO,0.0,
14087,CORRAL SAFETY BABY BL 2306-338,MOBILIARIO INFANTIL,2024-12-05,2856763,0.0,,,590,MUERTO,0.0,
14092,BABERO SILICONA HAO FU BL 2306-367,ROPA Y TEXTIL,2024-11-18,813910,0.0,,,607,MUERTO,0.0,
14094,CUNA MOISES MADERA BL 2306-379,MOBILIARIO INFANTIL,2025-01-22,977775,0.0,,,542,MUERTO,0.0,
14100,PIJAMA FABY BABYS 207,ROPA Y TEXTIL,2024-06-29,108000,0.0,,,749,MUERTO,0.0,
14102,CONJUNTO FABY BABYS 0138,OTROS,2024-06-29,42400,0.0,,,749,MUERTO,0.0,
14115,PIJAMA FABY BABYS 106,ROPA Y TEXTIL,2024-08-07,228000,0.0,,,710,MUERTO,0.0,
14117,CONJUNTO GEORGE KIDS 277,OTROS,2024-07-06,62500,0.0,,,742,MUERTO,0.0,
14119,CONJUNTO GEORGE KIDS 256,OTROS,2024-08-06,50000,0.0,,,711,MUERTO,0.0,
14122,PANAL WINNY SENSITIVE 2 X 40,PAÑALES,2025-06-28,3427078,0.0,,,385,MUERTO,0.0,
14123,PATINETA THEREE WHEEL HUMO 819,CAMINADORES Y MONTABLES,2024-08-07,1057000,0.0,,,710,MUERTO,0.0,
14124,PATINETA SCOOTER 717 BS,CAMINADORES Y MONTABLES,2024-06-29,104384,0.0,,,749,MUERTO,0.0,
14125,PATINETA 703,CAMINADORES Y MONTABLES,2024-12-31,3557266,0.0,,,564,MUERTO,0.0,
14126,MALETA MASCOTA PETS HOME 008-980 A 4,OTROS,2025-02-05,673064,0.0,,,528,MUERTO,0.0,
14131,MALETA COCINA KITCHEN 008 - 991 A,OTROS,2025-06-04,2427824,0.0,,,409,MUERTO,0.0,
14132,MALETA MORRAL HERRAMIENTAS TOOLS 008 - 992 A,OTROS,2025-02-05,3051844,0.0,,,528,MUERTO,0.0,
14141,DIDACTICO COW BL 2306 - 171,OTROS,2024-10-18,2111164,0.0,,,638,MUERTO,0.0,
14152,ANDADERA MUSIC WALKER BL 2306 - 239,CAMINADORES Y MONTABLES,2024-06-29,93534,0.0,,,749,MUERTO,0.0,
14159,GIMNASIO HUANGER BL 2306 - 370,JUGUETES Y ACCESORIOS,2024-06-29,711889,0.0,,,749,MUERTO,0.0,
14160,GIMNASIO HUANGER BL 2306 - 369,JUGUETES Y ACCESORIOS,2024-06-29,291939,0.0,,,749,MUERTO,0.0,
14162,PISCINA PELOTAS BALL POLL BL 2306 - 384,OTROS,2024-09-11,594224,0.0,,,675,MUERTO,0.0,
14166,SILLA MECEDORA TITBABY BL 2306 - 244,MOBILIARIO INFANTIL,2025-01-17,22536168,0.0,,,547,MUERTO,0.0,
14169,TOALLA HUDSON BABY BL 2306 - 291,OTROS,2024-08-07,196680,0.0,,,710,MUERTO,0.0,
14170,MANTILLA HUDSON BABY BL 2306 -293,OTROS,2024-10-22,2250380,0.0,,,634,MUERTO,0.0,
14171,MANTILLA BEBE COMFORT BL 2306 - 292,OTROS,2024-06-29,549722,0.0,,,749,MUERTO,0.0,
14192,CHILLON PELUCHE FUNMUCH BL 2306 - 343,JUGUETES Y ACCESORIOS,2024-07-03,277333,0.0,,,745,MUERTO,0.0,
14201,PELUCHE SONAJERO BABYFANS BL 2306 - 355,JUGUETES Y ACCESORIOS,2025-01-27,1759305,0.0,,,537,MUERTO,0.0,
14206,PELUCHE CHILLO BABY FANS BL 2306 - 360,JUGUETES Y ACCESORIOS,2024-11-09,2093846,0.0,,,616,MUERTO,0.0,
14207,PELUCHE CHILLON BABY FANS BL 2306 - 361,JUGUETES Y ACCESORIOS,2025-03-18,2047124,0.0,,,487,MUERTO,0.0,
14209,PELUCHE APEGO BABYFANS BL 2306 - 363,JUGUETES Y ACCESORIOS,2025-05-21,2009545,0.0,,,423,MUERTO,0.0,
14217,BANERA PLEGABLE TERMOMETRO BL 2306 - 311,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-08-26,2230000,0.0,,,691,MUERTO,0.0,
14218,BANERA PLEGABLE BL 2306 - 318,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-10-26,684000,0.0,,,630,MUERTO,0.0,
14219,COCHE MECEDOR T 609,COCHES Y PORTEO,2024-11-29,11815171,0.0,,,596,MUERTO,0.0,
14221,TETERO 8 OZ INFANTEC BIP 1347,BIBERONES Y EXTRACTORES,2024-07-19,393172,0.0,,,729,MUERTO,0.0,
14223,VASO INFANTEC BIP 1393,OTROS,2024-11-29,935565,0.0,,,596,MUERTO,0.0,
14224,SOPORTE BANERA PLEGABLE,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-08-23,344000,0.0,,,694,MUERTO,0.0,
14225,VALDE PLEGABLE BANERA CARITA,BAÑO BEBÉ (BAÑERAS Y BACINES),2026-03-27,735500,0.0,,,113,MUERTO,0.0,
14229,ENTRETENEDOR CINTA DR GYM BL 2306 - 70,OTROS,2025-06-09,2088710,0.0,,,404,MUERTO,0.0,
14231,LLAMADIENTE DR GYM BL 2306 - 65,OTROS,2025-02-27,2109096,0.0,,,506,MUERTO,0.0,
14233,CHILLON BABY LOVE X 15 BL 2306 - 157,OTROS,2025-04-08,1875924,0.0,,,466,MUERTO,0.0,
14242,CARGADOR AIEBAIO BL 2306 - 287,COCHES Y PORTEO,2024-07-03,1798922,0.0,,,745,MUERTO,0.0,
14245,BACINILLA TIGRE BL 2306 - 324,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-07-03,45951,0.0,,,745,MUERTO,0.0,
14246,ORINAL ASTRONAUTA BL 2306 - 329,BAÑO BEBÉ (BAÑERAS Y BACINES),2025-12-03,1288528,0.0,,,227,MUERTO,0.0,
14248,CARGADOR 3 POSITION CARRIER BL 2306 - 278,OTROS,2025-04-22,2789568,0.0,,,452,MUERTO,0.0,
14252,PIANO DINOSAUR BL 2306 - 138,OTROS,2025-02-27,2108442,0.0,,,506,MUERTO,0.0,
14255,MOVIL PASTA PROJECTOR BIBI BL 2306 - 254,OTROS,2024-08-14,1082000,0.0,,,703,MUERTO,0.0,
14259,BANERA PLEGABLE CON SOPORTE BL 2306 - 335,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-07-03,71683,0.0,,,745,MUERTO,0.0,
14260,TRICICLO MOTO TRIWAILER QW - F8,CAMINADORES Y MONTABLES,2024-11-25,1782288,0.0,,,600,MUERTO,0.0,
14268,JIRAFA DIDACTICA HAND BL 2306 - 134,OTROS,2024-10-14,436588,0.0,,,642,MUERTO,0.0,
14278,GUITARRA DIDACTICA BEIU BY 601 - 2 A,OTROS,2024-12-04,1293905,0.0,,,591,MUERTO,0.0,
14279,CELULAR DIDACTICO PROJECTOR BY 601 - 1 A,OTROS,2025-02-27,1452330,0.0,,,506,MUERTO,0.0,
14281,CELULAR DIDACTICO PHONE 6688 A - 4,OTROS,2024-09-28,1131033,0.0,,,658,MUERTO,0.0,
14285,TRICICLO DINASAURIO MB - 899,CAMINADORES Y MONTABLES,2024-07-01,157544,0.0,,,747,MUERTO,0.0,
14289,ENTRETENEDOR CINTA DR GYM BL 2306 - 59,OTROS,2024-12-07,1129412,0.0,,,588,MUERTO,0.0,
14291,ENTRETENEDOR X 2 DR GYM BL 2306 - 61,OTROS,2024-09-27,322557,0.0,,,659,MUERTO,0.0,
14298,ESCALERA SANITARIO BL 2306 - 326,OTROS,2024-07-01,46977,0.0,,,747,MUERTO,0.0,
14299,ORINAL OSO BL 2306 - 328,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-07-01,30630,0.0,,,747,MUERTO,0.0,
14301,PATINETA SCOOTER L - 616,CAMINADORES Y MONTABLES,2024-10-12,3991260,0.0,,,644,MUERTO,0.0,
14302,PATINETA SCOOTER ML 718,CAMINADORES Y MONTABLES,2024-10-21,5087264,0.0,,,635,MUERTO,0.0,
14303,PATINETA AVION SCOOTER DD 108,CAMINADORES Y MONTABLES,2024-12-31,2617770,0.0,,,564,MUERTO,0.0,
14304,PATINETA ASIENTO SCOOTER HB 808,CAMINADORES Y MONTABLES,2024-12-31,4653360,0.0,,,564,MUERTO,0.0,
14305,PATINETA SCOOTER YQ 306,CAMINADORES Y MONTABLES,2024-10-16,2758813,0.0,,,640,MUERTO,0.0,
14306,PATINETA SCOOTER YG 2326,CAMINADORES Y MONTABLES,2024-11-07,5915848,0.0,,,618,MUERTO,0.0,
14307,PATINETA SCOOTER SK 816,CAMINADORES Y MONTABLES,2024-10-09,2224306,0.0,,,647,MUERTO,0.0,
14308,PATINETA SCOOTER MY 529,CAMINADORES Y MONTABLES,2024-11-05,3373708,0.0,,,620,MUERTO,0.0,
14309,REDUCTOR BANO POTTY SEAT BL 2306 - 74,ACCESORIOS BEBÉ,2025-07-30,9797710,0.0,,,353,MUERTO,0.0,
14311,REDUCTOR BANO AGARRADERAS BL 2306 - 75,ACCESORIOS BEBÉ,2026-02-12,16750649,0.0,,,156,MUERTO,0.0,
14313,BANERA PLEGABLE COJIN TERMOMETRO BL 2306 - 332,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-08-23,230932,0.0,,,694,MUERTO,0.0,
14314,COCHE MALETA BABYSTONE BL 2306 - 241,COCHES Y PORTEO,2025-01-27,11570416,0.0,,,537,MUERTO,0.0,
14317,CAMINADOR REDONDO MUSICAL BABYLAND BL 2306 - 264,CAMINADORES Y MONTABLES,2024-07-01,72476,0.0,,,747,MUERTO,0.0,
14321,COMEDOR ESCRITORIO 2 EN 1 RODACHINES BL 2306 - 256,MOBILIARIO INFANTIL,2025-01-27,7075018,0.0,,,537,MUERTO,0.0,
14325,COMEDOR ESCRITORIO RARAYA 2 EN 1 RODACHINES BL 2306 - 255,MOBILIARIO INFANTIL,2025-03-05,7317680,0.0,,,500,MUERTO,0.0,
14327,TETERO 12 ONZ BOOGY 21998,BIBERONES Y EXTRACTORES,2024-11-23,3295052,0.0,,,602,MUERTO,0.0,
14328,TETERO 12 ONZ BOOGY 22000,BIBERONES Y EXTRACTORES,2025-04-08,3812738,0.0,,,466,MUERTO,0.0,
14335,CONJUNTO FABY BABYS 0150,OTROS,2024-06-29,21200,0.0,,,749,MUERTO,0.0,
14336,MAMELUCO X 4 FABY BABYS 0044,OTROS,2024-06-29,16700,0.0,,,749,MUERTO,0.0,
14341,CONJUNTO FABY BABYS 0148,OTROS,2024-06-29,21200,0.0,,,749,MUERTO,0.0,
14347,CONJUNTO FABY BABYS 0117,OTROS,2024-06-29,12000,0.0,,,749,MUERTO,0.0,
14348,CONJUNTO FABY BABYS 0156,OTROS,2024-06-29,21200,0.0,,,749,MUERTO,0.0,
14349,MAMELUCO X4 FABY BABY 0046,OTROS,2024-07-06,32000,0.0,,,742,MUERTO,0.0,
14358,CONJUNTO MI ROPITA 724,OTROS,2024-06-29,21200,0.0,,,749,MUERTO,0.0,
14359,CONJUNTO FABY BABYS 0168,OTROS,2024-06-29,36000,0.0,,,749,MUERTO,0.0,
14361,PIJAMA YELIS 100,ROPA Y TEXTIL,2024-10-14,384000,0.0,,,642,MUERTO,0.0,
14363,PIJAMA FABY BABYS 104,ROPA Y TEXTIL,2024-08-07,192000,0.0,,,710,MUERTO,0.0,
14364,CONJUNTO MONSTER 2020,OTROS,2024-07-06,27000,0.0,,,742,MUERTO,0.0,
14365,CONJUNTO MONSTER 9084,OTROS,2024-07-06,25000,0.0,,,742,MUERTO,0.0,
14366,CONJUNTO MONSTER 1525,OTROS,2024-07-06,28000,0.0,,,742,MUERTO,0.0,
14367,CONJUNTO MONSTER 0412,OTROS,2024-07-06,25000,0.0,,,742,MUERTO,0.0,
14369,CONJUNTO MONSTER 9081,OTROS,2024-07-06,25000,0.0,,,742,MUERTO,0.0,
14370,CONJUNTO MONSTER 0603,OTROS,2024-07-06,25000,0.0,,,742,MUERTO,0.0,
14371,CONJUNTO MONSTER 4043,OTROS,2024-07-06,25000,0.0,,,742,MUERTO,0.0,
14372,CONJUNTO MONSTER 4025,OTROS,2024-07-06,54000,0.0,,,742,MUERTO,0.0,
14373,PIJAMA FABY BABYS 225,ROPA Y TEXTIL,2024-08-07,189000,0.0,,,710,MUERTO,0.0,
14375,MAMELUCO X4 FABY BABY 0042,OTROS,2024-06-29,16000,0.0,,,749,MUERTO,0.0,
14376,PIJAMA YELIS 103,ROPA Y TEXTIL,2024-08-06,156000,0.0,,,711,MUERTO,0.0,
14377,SEMANARIO CAROLAIND 331,OTROS,2024-07-06,60800,0.0,,,742,MUERTO,0.0,
14378,CONJUNTO MIMOS BABYS 701,OTROS,2024-08-06,67500,0.0,,,711,MUERTO,0.0,
14379,CONJUNTO MIMOS BABYS 700,OTROS,2024-07-06,13500,0.0,,,742,MUERTO,0.0,
14380,CONJUNTO MIMOS BABYS 702,OTROS,2024-08-06,67500,0.0,,,711,MUERTO,0.0,
14381,CONJUNTO MIMOS BABYS 704,OTROS,2024-07-06,27000,0.0,,,742,MUERTO,0.0,
14382,CONJUNTO MIMOS BABYS 705,OTROS,2024-08-06,67500,0.0,,,711,MUERTO,0.0,
14383,CONJUNTO MIMOS BABYS 660,OTROS,2024-07-06,40500,0.0,,,742,MUERTO,0.0,
14384,CONJUNTO MIMOS BABYS 661,OTROS,2024-07-06,40500,0.0,,,742,MUERTO,0.0,
14385,CONJUNTO MIMOS BABYS 662,OTROS,2024-08-06,67500,0.0,,,711,MUERTO,0.0,
14386,CONJUNTO MIMOS BABYS 664,OTROS,2024-08-06,67500,0.0,,,711,MUERTO,0.0,
14387,CONJUNTO MIMOS BABYS 601,OTROS,2024-07-06,43500,0.0,,,742,MUERTO,0.0,
14389,CONJUNTO MIMOS BABYS 615,OTROS,2024-08-06,101500,0.0,,,711,MUERTO,0.0,
14390,CONJUNTO MIMOS BABYS 633,OTROS,2024-07-06,43500,0.0,,,742,MUERTO,0.0,
14391,CONJUNTO MIMOS BABYS 605,OTROS,2024-08-06,72500,0.0,,,711,MUERTO,0.0,
14392,CONJUNTO MIMOS BABYS 634,OTROS,2024-07-06,27000,0.0,,,742,MUERTO,0.0,
14396,COCHE BABY ONLY LILA,COCHES Y PORTEO,2025-05-16,5990700,0.0,,,428,MUERTO,0.0,
14401,COCHE PRIORI MAVERICK4 PINK-GRAY,COCHES Y PORTEO,2024-06-29,397965,0.0,,,749,MUERTO,0.0,
14404,COCHE VENETO PRIORI NEGRO,COCHES Y PORTEO,2025-06-09,1981395,0.0,,,404,MUERTO,0.0,
14406,COCHE NOVA PRIORI BLK NEGRO,COCHES Y PORTEO,2024-12-31,1541107,0.0,,,564,MUERTO,0.0,
14407,COCHE NOVA PRIORI BLU AZUL,COCHES Y PORTEO,2024-12-31,1541017,0.0,,,564,MUERTO,0.0,
14408,COCHE NOVA PRIORI GRY GRIS,COCHES Y PORTEO,2024-06-29,356107,0.0,,,749,MUERTO,0.0,
14410,SILLA AUTO LYON BLACK,COCHES Y PORTEO,2024-10-12,687415,0.0,,,644,MUERTO,0.0,
14411,SILLA AUTO LYON GRY GRIS,COCHES Y PORTEO,2024-10-05,1112280,0.0,,,651,MUERTO,0.0,
14412,SILLA AUTO LYON PNK ROSADA,COCHES Y PORTEO,2024-08-06,849695,0.0,,,711,MUERTO,0.0,
14413,COCHE MESEDOR LOGAN HAPPY BABY BLU AZUL,COCHES Y PORTEO,2025-01-16,2289805,0.0,,,548,MUERTO,0.0,
14414,COCHE MESEDOR LOGAN HAPPY BABY GRY GRIS,COCHES Y PORTEO,2024-08-08,1799805,0.0,,,709,MUERTO,0.0,
14415,COCHE MESEDOR LOGAN HAPPY BABY PNK ROSADO,COCHES Y PORTEO,2024-09-26,2547205,0.0,,,660,MUERTO,0.0,
14416,COCHE SUPRA PRIORI GRY GRIS,COCHES Y PORTEO,2024-08-23,1154642,0.0,,,694,MUERTO,0.0,
14417,COCHE SUPRA PRIORI PNK ROSADO,COCHES Y PORTEO,2024-06-29,268642,0.0,,,749,MUERTO,0.0,
14418,COCHE SUPRA PRIORI BLU AZUL,COCHES Y PORTEO,2024-12-31,1162642,0.0,,,564,MUERTO,0.0,
14419,COCHE 2306 - 371,COCHES Y PORTEO,2025-01-17,4158720,0.0,,,547,MUERTO,0.0,
14420,COCHE 2306 - 372,COCHES Y PORTEO,2025-03-21,7133887,0.0,,,484,MUERTO,0.0,
14424,COCHE MALETA BABYSTONE BL 2306 - 245,COCHES Y PORTEO,2024-12-02,4390214,0.0,,,593,MUERTO,0.0,
14426,COCHE PASEADOR BABY STONE BL 2306 - 247,CAMINADORES Y MONTABLES,2025-06-20,5840408,0.0,,,393,MUERTO,0.0,
14427,COCHE PASEADOR BL 2306 - 252,CAMINADORES Y MONTABLES,2025-04-02,2922232,0.0,,,472,MUERTO,0.0,
14428,CUNA COLECHO BL2306 - 254,MOBILIARIO INFANTIL,2024-07-01,2309563,0.0,,,747,MUERTO,0.0,
14429,COMEDOR BL 2306 - 257,MOBILIARIO INFANTIL,2024-08-08,7858657,0.0,,,709,MUERTO,0.0,
14430,CAMINADOR BABY WALKER BL 2306 - 267,CAMINADORES Y MONTABLES,2024-06-29,115069,0.0,,,749,MUERTO,0.0,
14432,BANERA PLEGABLE COJIN VALDE BL 2306 - 313,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-08-24,6693012,0.0,,,693,MUERTO,0.0,
14433,BANERA PLEGABLE COJIN VALDE BL 2306 - 314,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-08-07,6152885,0.0,,,710,MUERTO,0.0,
14434,BANERA PLEGABLE COJIN VALDE BL 2306 - 315,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-10-19,6759419,0.0,,,637,MUERTO,0.0,
14435,BANERA PLEGABLE COJIN VALDE BL 2306 - 333,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-10-23,4500995,0.0,,,633,MUERTO,0.0,
14437,BANERA PLEGABLE COJIN TERMOMETRO BL 2306 - 334,BAÑO BEBÉ (BAÑERAS Y BACINES),2025-06-27,4506471,0.0,,,386,MUERTO,0.0,
14438,BANERA PLEGABLE COJIN VALDE BL 2306 - 312,BAÑO BEBÉ (BAÑERAS Y BACINES),2025-06-27,273517,0.0,,,386,MUERTO,0.0,
14439,BANERA PLEGABLE COJIN TERMOMETRO BL 2306 - 316,BAÑO BEBÉ (BAÑERAS Y BACINES),2025-07-08,6351230,0.0,,,375,MUERTO,0.0,
14440,ORINAL JIRAFA BL 2306 - 330,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-10-23,2231181,0.0,,,633,MUERTO,0.0,
14441,BANERA PLEGABLE BL 2306 - 331,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-11-21,6458352,0.0,,,604,MUERTO,0.0,
14442,COCHE PASEADOR BL 2306 - 263,CAMINADORES Y MONTABLES,2024-10-28,7932900,0.0,,,628,MUERTO,0.0,
14452,CONJUNTO BABY GRADI MONSTER 0529,OTROS,2024-07-06,32000,0.0,,,742,MUERTO,0.0,
14453,CONJUNTO BABY GRADI MONSTER 0214,OTROS,2024-07-06,25000,0.0,,,742,MUERTO,0.0,
14454,CONJUNTO BABY GRADI MONSTER 0217,OTROS,2024-07-06,21000,0.0,,,742,MUERTO,0.0,
14455,CONJUNTO BABY GRADI MONSTER 1107,OTROS,2024-07-06,19000,0.0,,,742,MUERTO,0.0,
14456,CONJUNTO BABY GRADI MONSTER 0329,OTROS,2024-07-06,50000,0.0,,,742,MUERTO,0.0,
14457,CONJUNTO BABY GRADI MONSTER 0218,OTROS,2024-07-06,19000,0.0,,,742,MUERTO,0.0,
14458,CONJUNTO BABY GRADI MONSTER 2040,OTROS,2024-07-06,27000,0.0,,,742,MUERTO,0.0,
14461,CONJUNTO BABY GRADI MONSTER 3020,OTROS,2024-07-06,22000,0.0,,,742,MUERTO,0.0,
14462,CONJUNTO BABY GRADI MONSTER 0441,OTROS,2024-07-06,25000,0.0,,,742,MUERTO,0.0,
14463,LECHE SIMILAC TOTAL COMFORT KID X 820,ALIMENTACIÓN INFANTIL,2024-08-06,818000,0.0,,,711,MUERTO,0.0,
14464,LECHE SIMILAC TOTAL COMFORT X 360,ALIMENTACIÓN INFANTIL,2024-08-06,2838000,0.0,,,711,MUERTO,0.0,
14475,SERVICIO DE INFORMACION 1Q,OTROS,2024-07-26,3827320,0.0,,,722,MUERTO,0.0,
14476,SERVICIO DE INFORMACION 2Q,OTROS,2024-07-26,4011986,0.0,,,722,MUERTO,0.0,
14477,TOALLITAS ARRURUR X 240,TOALLITAS HÚMEDAS Y PAÑITOS,2025-04-12,1002802,0.0,,,462,MUERTO,0.0,
14478,ARRENDAMINETO MES DE JULIO 2024,OTROS,2024-08-10,11268018,0.0,,,707,MUERTO,0.0,
14479,ARRENDAMIENTO MES DE AGOSTO 2024,OTROS,2024-08-10,11268018,0.0,,,707,MUERTO,0.0,
14480,ENERGIA 25 ABRIL AL 26 JUNIO 2024,OTROS,2024-08-21,2621000,0.0,,,696,MUERTO,0.0,
14482,CASTILLO PLAYERO PRAKTIPLAS,OTROS,2024-09-06,244800,0.0,,,680,MUERTO,0.0,
14485,TAPETE PLEGABLE FOMY HLW 099,JUGUETES Y ACCESORIOS,2026-02-13,19479500,0.0,,,155,MUERTO,0.0,
14487,ARRENDAMIENTO MES SEPTIEMBRE 2024,OTROS,2024-09-24,11268018,0.0,,,662,MUERTO,0.0,
14488,INGRESOS PARA TERCEROS APLICATIVO 26212,OTROS,2024-09-24,1000000,0.0,,,662,MUERTO,0.0,
14489,ARRENDAMIENTO MES OCTUBRE 2024,OTROS,2024-10-04,11268018,0.0,,,652,MUERTO,0.0,
14490,TETERO 8 OZ INFAN TEC BIP 1028,BIBERONES Y EXTRACTORES,2025-12-03,847908,0.0,,,227,MUERTO,0.0,
14492,TETERO 8 OZ INFANTEC BIP 1361,BIBERONES Y EXTRACTORES,2025-03-06,1115700,0.0,,,499,MUERTO,0.0,
14495,TETERO 12 OZ INFAN TEC BIP 1504,BIBERONES Y EXTRACTORES,2025-02-14,872200,0.0,,,519,MUERTO,0.0,
14496,TETERO 11 OZ INFAN TEC BIP 1513,BIBERONES Y EXTRACTORES,2025-04-19,751300,0.0,,,455,MUERTO,0.0,
14498,TETERO 16 OZ INFAN TEC BIP 1520,BIBERONES Y EXTRACTORES,2025-12-03,1217946,0.0,,,227,MUERTO,0.0,
14499,TETERO 8 OZ INFAN TEC BIP 1521,BIBERONES Y EXTRACTORES,2025-02-05,1241100,0.0,,,528,MUERTO,0.0,
14501,TETERO 4 OZ INFAN TEC BIP 1545,BIBERONES Y EXTRACTORES,2025-05-08,1193813,0.0,,,436,MUERTO,0.0,
14505,TETERO 8 OZ INFAN TEC BIP 1568,BIBERONES Y EXTRACTORES,2025-02-26,1106800,0.0,,,507,MUERTO,0.0,
14509,TETERO 2 OZ INFAN TEC GB 1225,BIBERONES Y EXTRACTORES,2025-05-23,651400,0.0,,,421,MUERTO,0.0,
14511,TETERO 8 OZ INFAN TEC GB 1212,BIBERONES Y EXTRACTORES,2025-02-27,928800,0.0,,,506,MUERTO,0.0,
14536,TETERO 12 OZ BOOGY 22014,BIBERONES Y EXTRACTORES,2025-03-04,3552500,0.0,,,501,MUERTO,0.0,
14546,TETERO 15 OZ BOOGY 33312,BIBERONES Y EXTRACTORES,2025-02-12,3229200,0.0,,,521,MUERTO,0.0,
14554,DUCHA BANERA JIRAFA BOOGY 33485,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-10-15,558000,0.0,,,641,MUERTO,0.0,
14555,DUCHA BANERA DINO BOOGY 33486,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-12-11,2170386,0.0,,,584,MUERTO,0.0,
14556,DUCHA BANERA ELEFANTE BOOGY 33487,BAÑO BEBÉ (BAÑERAS Y BACINES),2024-10-23,1116000,0.0,,,633,MUERTO,0.0,
14557,ANDADERA BOOGY 33512,CAMINADORES Y MONTABLES,2026-03-30,5465893,0.0,,,110,MUERTO,0.0,
14558,ANDADERA BOOGY 33513,CAMINADORES Y MONTABLES,2026-01-07,4319792,0.0,,,192,MUERTO,0.0,
14563,TETERO 12 ONZ BOOGY 33561,BIBERONES Y EXTRACTORES,2025-04-09,2774900,0.0,,,465,MUERTO,0.0,
14564,TETERO 12 ONZ BOOGY 33566,BIBERONES Y EXTRACTORES,2025-03-27,2789500,0.0,,,478,MUERTO,0.0,
14565,EXTRACTOR LECHE ELECTRICO BOOGY 33577,BIBERONES Y EXTRACTORES,2025-01-20,2817708,0.0,,,544,MUERTO,0.0,
14574,TETERO 10 OZ INFANTEC BIP 1278,BIBERONES Y EXTRACTORES,2025-01-09,1182330,0.0,,,555,MUERTO,0.0,
14577,ENERGIA 27 JUNIO 27 AGOSTO 2024,OTROS,2024-10-07,2683000,0.0,,,649,MUERTO,0.0,
14583,ARRENDAMIENTO MES NOVIEMBRE 2024,OTROS,2024-11-06,11268018,0.0,,,619,MUERTO,0.0,
14584,VIGILANCIA SEPT OCTUBRE NOVIENBRE 2024,OTROS,2024-11-06,361000,0.0,,,619,MUERTO,0.0,
14588,SERVICIO DE INFORMACION 3Q,OTROS,2024-12-05,4719920,0.0,,,590,MUERTO,0.0,
14589,EVENTOS APLICATIVO 26770,OTROS,2024-12-05,6324850,0.0,,,590,MUERTO,0.0,
14590,EXIBICION APLICATIVO 26772,OTROS,2024-12-05,1904000,0.0,,,590,MUERTO,0.0,
14591,EVENTOS APLICATIVO 26773,OTROS,2024-12-05,5355000,0.0,,,590,MUERTO,0.0,
14592,INGRESOS PARA TERCEROS APLICATIVO 26771,OTROS,2024-12-05,4000000,0.0,,,590,MUERTO,0.0,
